#,SUBJECT_AREA,WORKFLOW_NAME,other_workflows,Target Schema,Workflow Base Target Table,DL  Schema
1,BA_WMS,wf_WMS_To_SCDS_Every_4_Hrs,,refine,WM_E_DEPT,
2,BA_WMS,wf_WMS_To_SCDS_Every_4_Hrs,,refine,WM_UCL_USER,
3,BA_WMS,wf_WMS_To_SCDS_Every_4_Hrs,,refine,WM_E_CONSOL_PERF_SMRY,
4,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_ASN,
5,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_ASN_DETAIL,
6,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_ASN_DETAIL_STATUS,
7,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_ASN_STATUS,
8,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_BUSINESS_PARTNER,
9,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_C_LEADER_AUDIT,
10,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_C_TMS_PLAN,
11,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_CARRIER_CODE,
12,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_COMMODITY_CODE,
13,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_DO_STATUS,
14,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_DOCK_DOOR,
15,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_E_ACT,
16,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_E_ACT_ELM,
17,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_E_ACT_ELM_CRIT,
18,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_E_AUD_LOG,
19,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_E_CRIT_VAL,
20,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_E_ELM,
21,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_E_ELM_CRIT,
22,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_E_EMP_DTL,
23,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_E_EMP_STAT_CODE,
24,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_E_EVNT_SMRY_HDR,
25,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_E_JOB_FUNCTION,
26,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_E_LABOR_TYPE_CODE,
27,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_E_MSRMNT,
28,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_E_MSRMNT_RULE,
29,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_E_MSRMNT_RULE_CALC,
30,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_E_MSRMNT_RULE_CONDITION,
31,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_E_SHIFT,
32,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_EQUIPMENT,
33,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_EQUIPMENT_INSTANCE,
34,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_FACILITY,
35,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_ILM_APPOINTMENT_OBJECTS,
36,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_ILM_APPOINTMENT_STATUS,
37,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_ILM_APPOINTMENT_TYPE,
38,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_ILM_APPOINTMENTS,
39,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_ILM_APPT_EQUIPMENTS,
40,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_ILM_TASK_STATUS,
41,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_ILM_YARD_ACTIVITY,
42,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_ITEM_CBO,
43,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_ITEM_FACILITY_MAPPING_WMS,
44,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_ITEM_FACILITY_SLOTTING,
45,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_ITEM_GROUP_WMS,
46,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_ITEM_PACKAGE_CBO,
47,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_ITEM_WMS,
48,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_LABOR_ACTIVITY,
49,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_LABOR_CRITERIA,
50,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_LABOR_MSG,
51,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_LABOR_MSG_CRIT,
52,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_LABOR_MSG_DTL,
53,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_LABOR_MSG_DTL_CRIT,
54,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_LABOR_TRAN_DTL_CRIT,
55,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_LOCN_GRP,
56,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_LOCN_HDR,
57,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_LPN,
58,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_LPN_AUDIT_RESULTS,
59,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_LPN_DETAIL,
60,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_LPN_FACILITY_STATUS,
61,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_LPN_LOCK,
62,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_LPN_SIZE_TYPE,
63,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_LPN_STATUS,
64,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_LPN_TYPE,
65,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_ORDER_LINE_ITEM,
66,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_ORDER_STATUS,
67,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_ORDERS,
68,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_OUTPT_LPN,
69,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_OUTPT_LPN_DETAIL,
70,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_OUTPT_ORDER_LINE_ITEM,
71,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_OUTPT_ORDERS,
72,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_PICK_LOCN_DTL,
73,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_PICK_LOCN_DTL_SLOTTING,
74,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_PICK_LOCN_HDR,
75,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_PICK_LOCN_HDR_SLOTTING,
76,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_PICKING_SHORT_ITEM,
77,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_PIX_TRAN,
78,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_PRODUCT_CLASS,
79,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_PURCHASE_ORDERS,
80,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_PURCHASE_ORDERS_LINE_ITEM,
81,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_PURCHASE_ORDERS_LINE_STATUS,
82,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_PURCHASE_ORDERS_STATUS,
83,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_PUTAWAY_LOCK,
84,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_RACK_TYPE,
85,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_RACK_TYPE_LEVEL,
86,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_RESV_LOCN_HDR,
87,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_SEC_USER,
88,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_SHIP_VIA,
89,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_SHIPMENT,
90,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_SHIPMENT_STATUS,
91,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_SIZE_UOM,
92,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_SLOT_ITEM,
93,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_SLOT_ITEM_SCORE,
94,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_STANDARD_UOM,
95,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_STOP,
96,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_STOP_STATUS,
97,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_SYS_CODE,
98,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_TASK_DTL,
99,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_TASK_HDR,
100,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_TRAILER_CONTENTS,
101,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_TRAILER_REF,
102,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_TRAILER_TYPE,
103,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_TRAILER_VISIT,
104,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_TRAILER_VISIT_DTL,
105,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_UN_NUMBER,
106,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_USER_PROFILE,
107,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_VEND_PERF_TRAN,
108,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_WAVE_PARM,
109,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_YARD,
110,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_YARD_ZONE,
111,BA_WMS,wf_WMS_To_SCDS_Daily,,refine,WM_YARD_ZONE_SLOT,
112,BA_Services,wf_Prism_Daily,wf_Prism_Daily; bs_Sales_Agg_2; wf_AMS_Issuance; wf_Sales_Trans_Sku_UPD_ORDER_CREATE_CHNL,legacy,SALES_TRANS_COMPONENT,
113,BA_Services,wf_Prism_Daily,wf_Prism_Daily; bs_Sales_Agg_2; wf_ODS_To_CIDB_Sls_Cust_Link; wf_Sales_Trans_Sku_UPD_ORDER_CREATE_CHNL,legacy,SALES_TRANS_SKU,
114,BA_Services,wf_Prism_Daily,,legacy,SDS_ACCOUNT,cust_sensitive.sds_account_lgcy
115,BA_Services,wf_Prism_Daily,,legacy,SDS_ACCOUNT_HIST,
116,BA_Services,wf_Prism_Daily,,legacy,SDS_APPT_BLOCKED_EXCEPTION_HIST,
117,BA_Services,wf_Prism_Daily,,legacy,SDS_APPT_CHECKED_IN_EXCEPTION_HIST,
118,BA_Services,wf_Prism_Daily,,legacy,SDS_APPT_STATUS,
119,BA_Services,wf_Prism_Daily,,legacy,SDS_ASSET,
120,BA_Services,wf_Prism_Daily,,legacy,SDS_ASSET_HIST,
121,BA_Services,wf_Prism_Daily,,legacy,SDS_ASSIGNED_RESOURCE,
122,BA_Services,wf_Prism_Daily,,legacy,SDS_BUNDLE,
123,BA_Services,wf_Prism_Daily,,legacy,SDS_BUNDLE_ADD_ON,
124,BA_Services,wf_Prism_Daily,,legacy,SDS_BUNDLE_CONFIG,
125,BA_Services,wf_Prism_Daily,,legacy,SDS_CANCEL_REASON,
126,BA_Services,wf_Prism_Daily,,legacy,SDS_CLASS_SESSION,
127,BA_Services,wf_Prism_Daily,,legacy,SDS_CUSTOMER_PET,
128,BA_Services,wf_Prism_Daily,,legacy,SDS_CUSTOMER_RPT,cust_sensitive.sds_customer_rpt_lgcy
129,BA_Services,wf_Prism_Daily,,legacy,SDS_DAILY_ACTIVITY,
130,BA_Services,wf_Prism_Daily,,legacy,SDS_EMPLOYEE,
131,BA_Services,wf_Prism_Daily,,legacy,SDS_EMPLOYEE_DAY,
132,BA_Services,wf_Prism_Daily,,legacy,SDS_EMPLOYEE_GROUP,
133,BA_Services,wf_Prism_Daily,,legacy,SDS_EMPLOYEE_GROUP_SERVICE_TYPES,
134,BA_Services,wf_Prism_Daily,,legacy,SDS_EMPLOYEE_SCHEDULE_RPT,
135,BA_Services,wf_Prism_Daily,,legacy,SDS_EXCEPTION_HOURS,
136,BA_Services,wf_Prism_Daily,,legacy,SDS_INVOICE,
137,BA_Services,wf_Prism_Daily,,legacy,SDS_INVOICE_HIST,
138,BA_Services,wf_Prism_Daily,,legacy,SDS_NOTE,
139,BA_Services,wf_Prism_Daily,,legacy,SDS_NOTE_HIST,
140,BA_Services,wf_Prism_Daily,,legacy,SDS_OPERATING_HOURS,
141,BA_Services,wf_Prism_Daily,,legacy,SDS_ORDER,cust_sensitive.sds_order_lgcy
142,BA_Services,wf_Prism_Daily,,legacy,SDS_ORDER_HIST,
143,BA_Services,wf_Prism_Daily,,legacy,SDS_ORDER_ITEM,
144,BA_Services,wf_Prism_Daily,,legacy,SDS_ORDER_ITEM_DATETIME_RPT,
145,BA_Services,wf_Prism_Daily,,legacy,SDS_ORDER_ITEM_HIST,
146,BA_Services,wf_Prism_Daily,,legacy,SDS_ORDER_ITEM_RPT,cust_sensitive.sds_order_item_rpt_lgcy
147,BA_Services,wf_Prism_Daily,,legacy,SDS_ORDER_PRODUCT_SPECIAL,
148,BA_Services,wf_Prism_Daily,,legacy,SDS_ORDER_PRODUCT_SPECIAL_HIST,
149,BA_Services,wf_Prism_Daily,,legacy,SDS_ORDER_STATUS,
150,BA_Services,wf_Prism_Daily,,legacy,SDS_OUTGOING_MESSAGE,
151,BA_Services,wf_Prism_Daily,,legacy,SDS_OVERRIDE_REASON,
152,BA_Services,wf_Prism_Daily,,legacy,SDS_PACKAGE_PRODUCT,
153,BA_Services,wf_Prism_Daily,,legacy,SDS_PAYMENT_METHOD,
154,BA_Services,wf_Prism_Daily,,legacy,SDS_PET_VACCINATION,
155,BA_Services,wf_Prism_Daily,,legacy,SDS_PICK_LIST_VALUE_INFO,
156,BA_Services,wf_Prism_Daily,,legacy,SDS_PRICEBOOK,
157,BA_Services,wf_Prism_Daily,,legacy,SDS_PRICEBOOK_ENTRY,
158,BA_Services,wf_Prism_Daily,,legacy,SDS_PRICEBOOK_HIST,
159,BA_Services,wf_Prism_Daily,,legacy,SDS_PRODUCT,
160,BA_Services,wf_Prism_Daily,,legacy,SDS_PRODUCT_BUNDLE_CONFIG,
161,BA_Services,wf_Prism_Daily,,legacy,SDS_PRODUCT_HIST,
162,BA_Services,wf_Prism_Daily,,legacy,SDS_PRODUCT_SPECIAL,
163,BA_Services,wf_Prism_Daily,,legacy,SDS_PROFILE,
164,BA_Services,wf_Prism_Daily,,legacy,SDS_RECORD_TYPE,
165,BA_Services,wf_Prism_Daily,,legacy,SDS_REDEMPTION,
166,BA_Services,wf_Prism_Daily,,legacy,SDS_RESOURCE_ABSENCE,
167,BA_Services,wf_Prism_Daily,,legacy,SDS_RESOURCE_ABSENCE_HIST,
168,BA_Services,wf_Prism_Daily,,legacy,SDS_RESOURCE_PREFERENCE,
169,BA_Services,wf_Prism_Daily,,legacy,SDS_RESOURCE_PREFERENCE_HIST,
170,BA_Services,wf_Prism_Daily,,legacy,SDS_SCHEDULE_TEMPLATE,
171,BA_Services,wf_Prism_Daily,,legacy,SDS_SERVICE_APPOINTMENT,
172,BA_Services,wf_Prism_Daily,,legacy,SDS_SERVICE_APPOINTMENT_HIST,
173,BA_Services,wf_Prism_Daily,,legacy,SDS_SERVICE_CATEGORY,
174,BA_Services,wf_Prism_Daily,,legacy,SDS_SERVICE_CONTRACT,
175,BA_Services,wf_Prism_Daily,,legacy,SDS_SERVICE_CONTRACT_COMPONENT,
176,BA_Services,wf_Prism_Daily,,legacy,SDS_SERVICE_LOCATION_SPECIAL,
177,BA_Services,wf_Prism_Daily,,legacy,SDS_SERVICE_RESOURCE,
178,BA_Services,wf_Prism_Daily,,legacy,SDS_SERVICE_RESOURCE_HIST,
179,BA_Services,wf_Prism_Daily,,legacy,SDS_SERVICE_RESOURCE_SKILL,
180,BA_Services,wf_Prism_Daily,,legacy,SDS_SERVICE_RESOURCE_SKILL_HIST,
181,BA_Services,wf_Prism_Daily,,legacy,SDS_SERVICE_SUB_CATEGORY,
182,BA_Services,wf_Prism_Daily,,legacy,SDS_SERVICE_TERRITORY,
183,BA_Services,wf_Prism_Daily,,legacy,SDS_SERVICE_TERRITORY_HIST,
184,BA_Services,wf_Prism_Daily,,legacy,SDS_SERVICE_TERRITORY_MEMBER,
185,BA_Services,wf_Prism_Daily,,legacy,SDS_SERVICE_TERRITORY_MEMBER_HIST,
186,BA_Services,wf_Prism_Daily,,legacy,SDS_SERVICE_TEXT,
187,BA_Services,wf_Prism_Daily,,legacy,SDS_SERVICE_TYPE_GROUP,
188,BA_Services,wf_Prism_Daily,,legacy,SDS_SERVICE_TYPE_GROUP_SPECIAL,
189,BA_Services,wf_Prism_Daily,,legacy,SDS_SERVICE_TYPE_PRODUCT,
190,BA_Services,wf_Prism_Daily,,legacy,SDS_SKILL,
191,BA_Services,wf_Prism_Daily,,legacy,SDS_SKILL_REQUIREMENT,
192,BA_Services,wf_Prism_Daily,,legacy,SDS_SKILL_REQUIREMENT_HIST,
193,BA_Services,wf_Prism_Daily,,legacy,SDS_SPECIAL,
194,BA_Services,wf_Prism_Daily,,legacy,SDS_SPECIAL_HIST,
195,BA_Services,wf_Prism_Daily,,legacy,SDS_TIMESLOT,
196,BA_Services,wf_Prism_Daily,,legacy,SDS_USER,
197,BA_Services,wf_Prism_Daily,,legacy,SDS_USER_TERRITORY,
198,BA_Services,wf_Prism_Daily,,legacy,SDS_WORK_ORDER,
199,BA_Services,wf_Prism_Daily,,legacy,SDS_WORK_ORDER_DATETIME_RPT,
200,BA_Services,wf_Prism_Daily,,legacy,SDS_WORK_ORDER_HIST,
201,BA_Services,wf_Prism_Daily,,legacy,SDS_WORK_ORDER_LINE_ITEM,
202,BA_Services,wf_Prism_Daily,,legacy,SDS_WORK_ORDER_LINE_ITEM_HIST,
203,BA_Services,wf_Prism_Daily,,legacy,SDS_WORK_ORDER_RPT,cust_sensitive.sds_work_order_rpt_lgcy
204,BA_Services,wf_Prism_Daily,,legacy,SDS_WORK_ORDER_STATUS,
205,BA_Services,wf_Prism_Daily,,legacy,SDS_WORK_TYPE,
206,BA_Services,wf_Prism_Daily,,legacy,SDS_WORK_TYPE_HIST,
207,BA_Services,wf_Prism_Daily,,legacy,SVCS_APPT_SERVICE_COMMISSION,
208,BA_Services,wf_Prism_Daily,,legacy,SVCS_APPT_STATUS,
209,BA_Services,wf_Prism_Daily,,legacy,SVCS_APPT_STATUS_XREF,
210,BA_Services,wf_Prism_Daily,,legacy,SVCS_CANCEL_REASON,
211,BA_Services,wf_Prism_Daily,,legacy,SVCS_CANCEL_REASON_XREF,
212,BA_Services,wf_Prism_Daily,,legacy,SVCS_CUSTOMER_FIRST_APPT,
213,BA_Services,wf_Prism_Daily,wf_Prism_Daily; bs_TouchPoint,legacy,SVCS_CUSTOMER_XREF,
214,BA_Services,wf_Prism_Daily,,legacy,SVCS_EMPLOYEE_GROUP,
215,BA_Services,wf_Prism_Daily,,legacy,SVCS_EMPLOYEE_GROUP_XREF,
216,BA_Services,wf_Prism_Daily,,legacy,SVCS_INFA_LOAD_CTRL,
217,BA_Services,wf_Prism_Daily,,legacy,SVCS_ORDER_STATUS,
218,BA_Services,wf_Prism_Daily,,legacy,SVCS_ORDER_STATUS_XREF,
219,BA_Services,wf_Prism_Daily,,legacy,SVCS_OVERRIDE_REASON,
220,BA_Services,wf_Prism_Daily,,legacy,SVCS_OVERRIDE_REASON_XREF,
221,BA_Services,wf_Prism_Daily,,legacy,SVCS_PAYMENT_METHOD,
222,BA_Services,wf_Prism_Daily,,legacy,SVCS_PAYMENT_METHOD_XREF,
223,BA_Services,wf_Prism_Daily,,legacy,SVCS_PET_FIRST_APPT,
224,BA_Services,wf_Prism_Daily,wf_Prism_Daily; bs_TouchPoint,legacy,SVCS_PET_XREF,
225,BA_Services,wf_Prism_Daily,,legacy,SVCS_SERVICE_CATEGORY,
226,BA_Services,wf_Prism_Daily,,legacy,SVCS_SERVICE_CATEGORY_XREF,
227,BA_Services,wf_Prism_Daily,,legacy,SVCS_SERVICE_SUB_CATEGORY,
228,BA_Services,wf_Prism_Daily,,legacy,SVCS_SERVICE_SUB_CATEGORY_XREF,
229,BA_TouchPoint,bs_TouchPoint,bs_TouchPoint; bs_Sales_Detail_1,legacy,CR_CUST_ACCT_SKEY,cust_sensitive.cr_cust_acct_skey_lgcy
230,BA_TouchPoint,bs_TouchPoint,bs_TouchPoint; bs_Dimension,legacy,LOCATION,
231,BA_TouchPoint,bs_TouchPoint,bs_TouchPoint; bs_ac_etl_statistics; bs_Dim_Updates; bs_Dimension; wf_SCM; wf_Store_Lat_Long,legacy,SITE_PROFILE,
234,BA_TouchPoint,bs_TouchPoint,,refine,TP_CAMPAIGN,
235,BA_TouchPoint,bs_TouchPoint,,refine,TP_CAMPN_MEMBERS,
236,BA_TouchPoint,bs_TouchPoint,,refine,TP_CANCELLED_SERVICES,
237,BA_TouchPoint,bs_TouchPoint,,refine,TP_CUSTOMER,
238,BA_TouchPoint,bs_TouchPoint,,refine,TP_CUSTOMER_PHONE,
